source,time,person,location,organization,miscellaneous
factcheck,2010-12-14T00:00:00,census|jim sherk|shirley rish mesa|james sherk|walter reed|jason richwine|risher|howard risher|howard risher wayne|paul s.|andrew biggs,oklahoma city|manhattan|d.c.|ariz.|okla.,"american enterprise institute jason richwine|heritage foundation|cps|government executive|heritage foundation washington|heritage|federal workers overpaid|usa today|government pension offset|american federation of state , county and municipal employees|faa credit union|faa|readers contribute anecdata many|experts dispute data|current population survey|bureau of labor statistics|factcheck",general schedule|social security
factcheck,2010-12-14T00:00:00,patty murray|whitman|murray|lincoln|murray worry|crumble|meg whitman|jerry brown|kirk|blanche lincoln|nancy|mark kirk,arkansas,service employees international union|american action network|california working families|illinois senate|u.s. chamber of commerce|moveon.org|dots,senate democratic
factcheck,2011-01-28T00:00:00,newman|ed miliband|len mccluskey|cameron|cathy newman|david cameron,atlantic|united kingdom|britain,labour party|treasury and â€_|factcheck blog|channel|labour|lib dems,british
factcheck,2011-01-27T00:00:00,reinvestment act|douglas w.|lauren hitt|joshua|michele bachmann|jared bernstein|brooks|michael morse|richard|fiscal years|dâ€™angelo gore|evan bayh|harry reid|paul ryan|eugene kiely|economic output|seifert|kevin seifert|obamacare|elmendorf|barack obama|bachmann|paul|anger|dina|nancy pelosi|lori robertson,wisconsin|minnesota|equity|jackson|quality|efficiency|wall street|access,democrats discretionary spending|tarp|medicare advantage plans|new york times|douglas w. letter|an update|dodd-frank wall street reform|extra benefits not covered|u.s. house of representatives|omnibus spending bill|receipts outlays|democrats â€™ health overhaul dangerously expands irs Â  authority|healthy lives|projected enrollment|commonwealth fund|congressional budget office|health care law|job impact|troubled asset relief program|cia|house budget committee|under reconciliation legislation combined|national public radio|medicare under current law|surpluses or deficits|gop|cbo Â |health system performance based|medicare & medicaid services|economic outlook|budget|taxpayers for common sense|reinvestment plan|irs|u.s. ranks last among seven countries|â€œ patient protection and affordable care act|centers for medicare & medicaid services|pew|house committee|kevin|republican house|people & the press|consumer protection act|stimulus package|stimulus create jobs|american recovery|partisan rancor|taxpayers|â€ù|pew research center|christina|medicare advantage|h.r.|cbo|congressional budget office director â€™s blog|tea party express|common sense|advantage|cbs news|billion financial bailout bill|office of management,union|world factbook|medicare|cia world factbook
factcheck,2011-01-26T00:00:00,bloomberg businessweek|viveca novak|trains obama|helene|jack jennings|john kasich|george w. bush|cutler|brooks jackson|grover â€œ russ â€ù whitehurst|tom|richard|david cutler|fact sheet|dâ€™angelo gore|christopher|evan bayh|robert|eugene kiely|services|green rush|jennings|peter|barack obama|report says|scott walker|tax|matthew caminiti|david|whitehurst|lori robertson|laughter|lisa,hong kong|wisconsin|uganda|illinois|ireland|columbia|norway|japan|ohio|boston|florida|tianjin|xiâ€™an|korea|united arab emirates|china|canada|calif.|california|mexico|midwest|tennessee|new york|santa clara|luxembourg|las vegas|labor|libya|yucca mountain,obama sets ambitious export goal|international economic accounts|u.s. department of energy â€™s oak ridge leadership computing facility|impact of health reform|asce|new york times|oecd|race|center|npr|and obama|world â€™s top|falling down obama|american society|center for american progress|china grabs supercomputing leadership spot|congressional budget office|affordable care act|european union|united nations|university of north carolina|education policy|america â€™s infrastructure|u.s. energy information administration|u.s. international trade|health plan won|international labour organization|national supercomputer center|bush â€™s no child left behind|cia|u.s. department of transportation|collette|brookings institution|federal railroad administration web|no child left behind|organisation for economic co-operation and development|high corporate tax rates calling|taxation of corporate and capital income|electric power industry|economic co-operation and development|medicare & medicaid services|energy information administration|department of transportation|the department of education|gdp|state of union address|centers for medicare & medicaid services|clean â€™ energy the|bureau of economic analysis|house committee|report card|fuel big spending|department of education|sierra club|department of energy|american society of civil engineers|american progress|health costs|brown center|u.s. department of commerce|applied materials|cray|district|u.s. bureau of labor statistics|kpmg|top|office|cbo|reuters|health system spending|â€˜ patient protection|estimated financial effects|high-speed rail corridors|acela|clean coal power plant project|civil engineers|world factbook|the commonwealth fund|world bank,supercomputers|census|indirect tax survey|actuary|union|medicare|multinational tax advantage
factcheck,2011-01-25T00:00:00,rajkumar anketell|larry m. ray gulfport|raj anketell hackensack|anketell|lee henderson ithaca|whatley ochlocknee|hackensack,n.y.|n.j.|miss.,health care coverage thanks,vietnam war|medicare
factcheck,2011-01-24T00:00:00,fox|john mccain|governor|chris wallace|wallace|chris|tim pawlenty|pawlenty,minnesota|wall street|main street,general motors|fannie mae|freddie mac|national press club|tarp,fox news sunday
factcheck,2011-01-21T00:00:00,william|snub|kate|kevin bailey|tony blair|randy|hillary clinton|catherine middleton|richard nixon|michelle|prince william|sarah ferguson|kate â€™s|mark phillips|diana spencer|fay|whitney|royal wedding|diana|prince edward|lewis w. douglas|sophie rhys-jones|bailey|margaret â€™s|royal highness prince william|lauren hitt|queen|kate middleton|john hay whitney|prince andrew|kevin|sowell|anne â€™s|michelle obama|nixon|bess truman|andrew|prince charles|elizabeth â€™s|truman|nancy reagan|barack obama|margaret|ronald reagan|george|eisenhower|wedding|mamie eisenhower|library|randy sowell,windsor|wales|obamas|warren|buckingham palace|united kingdom|england|westminster abbey|d.c.|day|saudi arabia,truman library|harry|common touch|new york times|king|true magazine|truman library and museum|royal wedding has|los angeles times|obama â€™s|foreign royal families|associated press|daily diary|queen mother|first lady|eisenhower presidential library|royals|daily mail|obama â€™s prince|prince first lady|museum|civil rights act|royal snub|eugene kiely sources abc news|royal|eisenhower library|nixon presidential library|nixon library,mail|british|decade|true american
factcheck,2011-01-20T00:00:00,fox|david gregory|david|mike huckabee|chris wallace|huckabee|tim pawlenty|pawlenty,minnesota|capitol hill|arkansas,nbc|next generation energy act|oval office|midwestern greenhouse gas reduction accord,midwestern|fox news sunday
factcheck,2011-01-19T00:00:00,joseph lieberman|jared lee loughner|loughner|lieberman|rudy giuliani|giuliani|anwar al-aulaqi|william webster|gabrielle giffords|hasan|bill carter|nidal hasan|brian michael jenkins|bob schieffer|webster|susan collins,texas|arizona|tucson|yemen|fort hood,cbs|post|defense department|department of defense|former new york city|new york times|senate homeland security and governmental affairs committee|fbi|pentagon|washington post|times|nov.|abc news|wall street journal|rand corporation,army|maj. nidal|islamic|major nidal|nation
factcheck,2011-02-28T00:00:00,bob|schieffer|jon corzine|corzine|bob schieffer|paul mulshine|chris christie|christie|governor corzine,wisconsin|nexis|new jersey,merriam-webster â€”|times|associated press|new york times,nation
factcheck,2011-02-28T00:00:00,john m. shalikashvili|michelle obama|wesley clark|mike huckabee|readiness|huckabee,serve|arkansas,pentagon|u.s. army,army|fox news sunday
factcheck,2011-02-25T00:00:00,jack lew|lew|harry reid|chuck schumer|david m. walker|richard durbin|â€™ sanders|jacob|brian fallon|candy crowley|barack obama|max gleischman|jacob lew|senate majority|â€œ yes|schumer|reid|gleischman|eugene steuerle|don â€™|stephen â€œ|david|walker|james e.|durbin|steuerle,illinois|nevada|new york|usa,economic outlook|transcript|budget|urban institute|â€˜ social security|fix social security|usa today|additional information|dec.|associated press|congressional budget office|stephanie rennane â€œ social security|eugene|brooks jackson sources congressional Â  budget office|combined oasdi trust funds|but social security|cbo|nbc news|run permanent deficits|â€œ social security|press conference|federal budget â€ù u.s. department of treasury|social security|cnn|medicaid|nbc â€™s|social security â€™s|christopher j. soares Â  â€œ social security and medicare trust funds|oasdi trustees report â€ù social security board of trustees|â€œ budget|medicare|social security . . . . social security|office of economic policy|primary surplus â€ù,union|raw story â€œ exclusive
factcheck,2011-02-25T00:00:00,family relationship|index|campbell|federal programs|heritage foundation|assumes all|table|race|boca raton|barack obama|k.e. campbell|thomas lifson|unemployment rate|number unemployed|agent central|poverty|income|brooks jackson|cushing|seasonally adjusted|minor mistakes|lori robertson|low|world|lara seligman,scottsdale|little rock|agriculture|georgia|monthly|expanded|missouri|florida|arizona|orlando|st. louis|arkansas,"accessed|health insurance coverage|u.s. federal deposit insurance corp.|federal reserve|agricultural marketing service|europe brent spot price fob|standard & poor|enterprise bank & trust|first southern bank|bank failures|london gold fixings|food and nutrition service|yellow corn|bureau of labor statistics|choose|u.s. energy information administration|labor force statistics|business cycle dating committee|conference board|great depression|conference board â€™s â€œ present situation index|u.s. department of labor|economic research service|deposits of oglethorpe bank , brunswick|penny|s & p|barrel|u.s. regular all formulations retail gasoline prices|first two years|consumer confidence index|national bureau of economic research|u.s. treasury|bank of the ozarks|corn sweetener prices|u.s. federal reserve board|london Â  bullion market association|u.s. census bureau|consumer confidence index dips|new york closing snapshot|census bureau|wall street journal market data center|central illinois corn processor report|persons claiming ui benefits|u.s. department|u.s. bureau of labor statistics|exchange rates|wall street journal|public debt outstanding|lauren hitt sources|deposits of legacy bank|central illinois soybean processor report|unemployed â€“ seasonally adjusted|no.|deposits of first commercial bank of florida|who holds it|money stock measures|labor|choose all employees â€“ government|ok wti spot price fob|federal â€“ seasonally adjusted|monthly historical money stock tables|current employment statistics survey|u.s. sugar",conference board consumer confidence index Â® increases|economic freedom world rankings|consumer price index|u.s. dollars|american thinker|economic freedom|weeks|report card|african americans|program statistics|all people below poverty|median household income|current population survey
factcheck,2011-02-23T00:00:00,john boehner|harry reid|mccaskill|wait|dick durbin|wallace|barack obama|david gregory|claire mccaskill|gregory|david|chris wallace|durbin,illinois|cbo,h.r.|feb.|house committee|congressional budget office|senate democratic|house republicans,press|fox news sunday
factcheck,2011-02-23T00:00:00,riedl|dwight eisenhower|eisenhower|brian riedl|barack obama,cleveland,national review online|heritage foundation|pell grants|office of management and budget|gdp|Â  congressional research service|g.w. bush and obama administration,medicare
factcheck,2011-02-22T00:00:00,pelosi|steve jost dunkirk|factcheck quiz|nancy|patrick thompson campbell|mo. love|tony norris gig harbor|don bluhm milwaukee|patricia marino|wis. fun|nancy pelosi|don â€™|blake sonoma|splitting hairs|cut|campos lubbock|crossroads usher,n.y.|calif.|texas|new york|st. louis|factcheck mailbag|s.c.,opm|are federal workers overpaid|quiz|any benefit cut|bea|case not made looking|fiscal discipline|blame pelosi this|clayton seufert north charleston,medicare
factcheck,2011-02-18T00:00:00,eugene kiely|john barrasso|lauren hitt sources bedard|sandra salstrom|paul|brooks|michael morse|barrasso|richard|sandra|salstrom|ron paul,jackson|wyoming,patient protection|policy level|employer responsibility payments|irs|u.s. news|internal revenue service|other compliance issues|small business health care tax credit for small employers|u.s. treasury|us news|u.s. house|republican-controlled house|daily caller|budget request congressional budget submission|irs Â |department of treasury|irs expansion|affordable care act tax provisions|law next month|affordable care act|patient protection and affordable care act|bloomberg news|aca|improve taxpayer service|fox news|address tax law changes|implement individual coverage requirement|world report|administer new statutory reporting requirements|ensure accurate delivery of tax credits|treasury inspector general for tax administration|healthcare reform law requires new irs army|treasury,union|internet
factcheck,2011-03-31T00:00:00,eugene kiely|wind|michael morse|rebecca wind|wade|rick santorum,europe|n.h.|pennsylvania|france|italy|roe|laconia|new hampshire,guttmacher institute|cia Â |census bureau|guttmacher|centers for disease control and prevention|social security and medicare|central intelligence agency|tfr|cdc|organisation for economic co-operation and development|social security|u.s. supreme court,advocates|u.s. tfr|medicare
factcheck,2011-03-31T00:00:00,john boehner|haley barbour|tax lessons|lauren hitt|john adams|barbour|michele bachmann|rick tyler|brooks jackson|michael morse|steve king|newt gingrich|michael r. bromwich|majority caucus|pelosi|eugene kiely|melissa siegel|debt|lucy|george bush|fiscal year|kiely|bachmann|franklin roosevelt|nancy pelosi|still matter|thomas jefferson,budget|iowa|mexico|receipts|georgia|outlays|obamacare|madison|mississippi|minnesota|ohio|gulf|france|des moines,bureau of ocean energy management|well permits & plans subject|patient protection|jan.|house republicans|new york times|meets new safety standards|u.s. house|u.s. library of congress|party divisions|state children|affordable care act|eugene|alien and sedition acts|boemre|kaiser family foundation|federalist party|brookings institution|reauthorization history|boemre approves sixth deepwater drilling permit|brookings institute|regulation|gop|house of representatives|penny|university of houston|treasury|enforcement|tax policy center|who holds|house committee|u.s. office|u.s. treasury|fund transfers|congressional research services|conservative principles political action committee conference|budget tax proposals|u.s. department of health and human services|chip|children 's health insurance program â€”|health insurance program|standing down|enhanced safety and environmental requirements|tpc|regulation and enforcement|speaker steps down|abp online query|cbs news|office of management,roosevelt recession|clerk|federalists
factcheck,2011-03-30T00:00:00,stockman|david stockman,pentagon|libya,national public radio|congressional Â  Â  budget office|cbo|gop|fiscal times|medicaid and social security|wall street journal|congressional research service,reagan|medicare
factcheck,2011-03-29T00:00:00,moammar gadhafi|amr moussa|barack obama,libya|iran|benghazi|cairo|politifact|sahara|charlotte|iraq|gadhafi,north atlantic treaty organization|washington post|u.n. security council resolution|department of defense|associated press|boston globe|globe|congressional research service|nato,arab league|legislative|libyan|arab|libyans|harvard-trained
factcheck,2011-03-29T00:00:00,chris wolfe topeka|theodore whittlinger torrance|matthew sachse|bloomberg|don â€™|sachse|steve wartik arlington|james carmack flint,mich.|canada|ecuador|calif.|mexico|alaska|gordon chicago|kan.|argentina|alaskan|brazil|colombia|venezuela|south america,j.d.|source|cbo|geography lesson redux|export-import bank|congressional budget office|factcheck mailbag|ex-im bank|epa,bogus brazilian oil claims|brazilian
factcheck,2011-03-25T00:00:00,shell|hess|hugo chavez|sinclair|sinclair â€_|michael morse|maverick|chavez|sources,south arkansas|venezuela|persian gulf|usa|middle east|saudi arabia,"saudi refining and shell|exxon / mobil|energy information administration|valero â€_ â€_ â€_|marathon / speedway|shell oil company deer park|eia â€™s annual energy outlook|maverick â€_ â€_ â€_|arco|u.s. department of energy|bp|oil imports from|sunoco|conoco â€_ â€_|valero|pdvsa|conocophillips company|annual energy outlook|walmart|â€_ â€_|wrb refining|encana corporation|shell oil products us|opec|shell chemical lp|motiva enterprises|wal-mart gas|tesoro|bp products north america , inc.|bp / phillips|â€_ ..|shell u.s. trading company|bp west coast production llc|u.s. imports|amoco â€_ â€_|citgo|murphy oil usa|sunoco â€_|eia|which companies import oil|chevron / texaco|conoco|amoco",crude oil imports from|middle eastern|middle Â  east|saudis|canadian|oil company|internet
factcheck,2011-03-25T00:00:00,lori robertson sources widmer|ron preston|joshua archambault|john mcdonough|brian|health benefits|john f.|michael doonan|joshua|gruber|tim murphy|shor|robin|judyann|tommy thompson|thompson|sarah iselin|care|mike huckabee|judyann bigby|paul ryan|sharon k. long|iselin|jonathan|elliot|brian rosman|widmer|sharon k.|mitt romney|jon b. hurst|amy|connector|hurst|glenn hubbard|powers|haley barbour|long waits|forum|worse care|joel s.|deval patrick|barbour|david axelrod|bigby|glen|business express|karen stockley|tax year|cohen|doonan|jonathan gruber|unique problems|sargent|jon|sarah|edward kennedy|murphy|dianna|daniel kessler|individual mandate|rosman|archambault|michael|lori robertson|kurt|huckabee|gillian k.|robin a.|michael j. widmer|glen shor|rick santorum,wisconsin|giesa|commonwealth care|lessons|pennsylvania|faneuil hall|massachusetts|new hampshire|mississippi|plan|boston|vermont|medicine|detroit|elizabeth|arkansas,retailers association|health insurance coverage|what cost|physician appointment wait times|pioneer institute|massachusetts health care reform â€” near-universal coverage|state physician workforce data book|executive office of health and human services|massachusetts patients are facing reduced access|tim|estimates from|massachusetts division of insurance|massachusetts law|health affairs|children â€™s health insurance program|health care reform|massachusetts secretary of health and human services|health care|hhs poverty guidelines|commcare|health connector|massachusetts health care reform law|health|forum for health economics & policy|health and human services|health care for all|association of american medical colleges|blue cross blue shield|health care access bureau|harvard|division of insurance|public health|national health insurance survey|budget|bcbs|policy priorities|massachusetts foundation|president clinton â€™s health care taskforce|massachusetts apply|national health reform ?|health economics & policy|harvard school|facts about massachusetts health reform|bcbs Â  of massachusetts foundation|blue cross blue shield of massachusetts foundation|employer-sponsored insurance premiums|mit|massachusetts health reform|longer wait times|reflects conservative principles|division of health care finance|article|national health interview survey|hhs|sharon|summary boston|massachusetts health exchange|brandeis university|mcc|feel recession â€™s impact|physician workforce study|new health reform law|bay state|dhcfp|massachusetts health policy forum|congressional budget office|physician shortages persist|merritt hawkins & associates|massachusetts health care cost trends final report|new england journal of medicine|beacon health strategies|american community survey|percent support massachusetts landmark|institute â€™s|kaiser family foundation|total population|the myth of uncontrolled costs|myth of uncontrolled costs|university of minnesota|massachusetts legislature implementation of health care reform fiscal year|individual health coverage|policy|commonwealth health insurance connector authority|health reform law|harvard medical school|taxpayers foundation|urban institute|federal law|uninsured estimates|new england journal|unique state|boston globe|small group and nongroup health insurance markets|brandeis|associated press|key indicators|university of minnesota â€™s school|health care finance|health care finance and policy|massachusetts medical society|harvard school of public health|medical expenditure panel survey|massachusetts taxpayers foundation|early release|health reform|acs,medicare|canadian-style|legislature|[|medicaid
factcheck,2011-03-24T00:00:00,kim|saxby chambliss|gheit|mark warner|sarah palin|jonathan cogan|michael morse|kevin mccarthy|eugene kiely|summary conflicting|jonathan|nicholas pardi|pardi|mark|mcconnell|candy crowley|fadel gheit|douglas|efforts|nicholas|david|angelle|john boehner|haley barbour|scott|morse|seventh tesoro|scott angelle|barbour|cogan|doug morris|joe cirincione|george w. bush|obama â€™s|mccarthy|united emirates|dâ€™angelo gore|sarah|gary long|stephen power|barack obama|jon kyl|eileen angelico|michael|mitch mcconnell|tennille,san antonio|wall street|morocco|ghana|colombia|venezuela|vaughan|gulf|chad|mexico region|syria|canada|ecuador|california|mexico|qatar|nigeria|equatorial guinea|mississippi|gabon|mauritania|winter|liberia|algeria|democratic republic|middle east|angola|cameroon|israel|united kingdom|kentucky|japan|crisis|france|africa|virgin islands|congo|bakken|north dakota|oman|louisiana|iraq|egypt|libya|brazil|russia|south america|tunisia|kuwait|saudi arabia,offshore oil reserves|bureau of ocean energy management|interior|equities group|historical prices|energy information agency|oppenheimer & co. accessed|department of interior|pushes oil above|monthly energy review|bp|los angeles times|de facto moratorium|activities|bureau|average consumer prices|daily production rates|bakken shale|new safety measures for offshore oil|senate gop Â |obama administration|fox news|energy information and administration|summer fuels outlook|interior minerals management service|eia Â |cut deficit|state of the union|oppenheimer & co. asked|eia|ocean energy management|regulation|â€œ higher gas prices & thousands of jobs lost|early release overview|deepwater drilling|total petroleum imports by country of origin|day|salazar calls|enforcement|deepwater drilling permit to meet important new safety standards|energy outlook|lara seligman sources national oceanic and atmospheric administration office of response and restoration|energy information administration|state|state department â€™s â€œ|energy policies|christian science monitor|economic impacts|six month moratorium|jobs lost|state department|gas operations|planning areas|bp oil spill response|impact of obama â€™s de facto gulf moratorium|petroleum statistics|spin|crude oil|u.s. department|annual energy outlook|wall street journal|short â€ê term energy|heating fuels during|justin|top republicans|houston command center|higher gas prices & thousands|mobil oil|petroleum products|review response efforts|take oil import data|annual federal offshore â€” gulf|american petroleum institute|moratorium impact|engineers|bp spill,middle eastern|african|union|gulf the|french|mideast â€”
factcheck,2011-04-29T00:00:00,steven a. cook|cook|donald|donald trump|barack obama|trump,las vegas|kuwait|israel|iraq|new hampshire|egypt|middle east,persian gulf war|council on foreign relations|global attitudes project|pew research center,gulf war|egyptians
factcheck,2011-04-29T00:00:00,bill|glickman|vilsack|mechanism|jeff bingaman|hussein obama|charles|l.|breitbart|jim|allen|shirley sherrod mistake|michael k. lewis|george w. bush|judge paul l. friedman|jessica smith|shirley sherrod|jody feder|dan glickman|george allen|eugene kiely|timothy pigford|tadlock|grassley|settlement|barack obama|bill veto message|andy breitbart|pigford|contextual nightmare|tom vilsack|charles grassley,lawsuit|iowa|georgia|virginia|pigford ii,"united states department of agriculture|new communities|provide|racial discrimination|sept.|pigford v. vilsack|pigford v. glickman settlement|rural development leadership network|black farmers discrimination litigation|black farmers claiming discrimination|u.s. house|alex eisenhower sources food|official usda|pigford case|agriculture|usda|civil action relating|department of justice|food , conservation and energy act|what comes next|merits|usda announce historic settlement|Â  pigford finally|justice|press|discrimination suits|class criteria|us senator|department|claims resolution act|national statistics regarding pigford v. vilsack track|department of agriculture â€_|congressional research service|met|u.s. district court|conservation|claims of claimants|associated press|understanding who is part|u.s. senate|crs|Â  let|district of columbia|energy act|house passage|cbs news|house judiciary committee|black farmers",census|republic|pigford cases|monitor|pigford v. glickman|pigford vs. glickman|track|determination|claims settlement act|sherrods|senator
factcheck,2011-04-28T00:00:00,mcleod|don mcleod|martin|scranton|kevin cook|richard pazdur|jefferson|erica jefferson|jim martin|phil gingrey,georgia|pennsylvania|avastin,medicaid services|centers for medicare and medicaid services|centers|food and drug administration|upmc braddock|ceo|abc news|community health systems|plus association|fda|affordable care act|wall street journal|mercy health partners â€™,obamacare|medicare
factcheck,2011-04-26T00:00:00,stephen gessner shelter island|budget speech|steve chole|donald|donald trump|obama â€™s|wrong|gene warren redwood city|palmer hudson|joshua gregg sacramento|n.y. appreciation,calif.|st. louis|hawaii|mass.,imo|ariz. obama â€™s birthplace thanks|cbs news|robert dittell sun city|new york times|factcheck|social security,medicare
factcheck,2011-04-25T00:00:00,oâ€™grada|short history|graham|billy graham|peter wallensteen|cormac oâ€™grada|franklin graham|fairly constant|wallensteen|christiane amanpour,sweden|armed conflicts|india|malawi|niger|china,recent famines â€˜ small|uppsala university|university college dublin|bible|billy graham evangelistic association|uppsala conflict data program|geological survey|historical standards â€™ first,armageddon|increase
factcheck,2011-04-22T00:00:00,journal|curtis|tax day|tax year|coburn|tom coburn|tax hikes|tax items|lori robertson,oklahoma,adjusted gross income|irs|heritage foundation|internal revenue service|accumulated size|federal budget fiscal year|wall street journal,fox news sunday|fox news|presidential divider|internet
factcheck,2011-05-31T00:00:00,paul ryan|wasserman schultz|hari sevugan|path|debbie wasserman schultz|sevugan|barack obama|michael f. cannon|cannon,wisconsin|prosperity,democratic national committee|house gop|cato institute|gop|house budget committee|florida democrat,medicare|nation
factcheck,2011-05-27T00:00:00,felicia|everly|gheit|tom kloza|steve|lamar alexander|cohen|neal davis|sherrod brown|kloza|rand paul|demand|harry reid|kristen hellmer|alexander|ken cohen|barack obama|fiscal year|fadel gheit|paul|per gallon|dougher|price|phil roe|competition|rayola dougher,north africa|ohio|midwest|tennessee|mideast|changing markets|administration|kentucky,up with gasoline prices|oil company profit|ftc|ftc issues report|senate democrats|u.s. congressional record|exxon mobil corporation|establish light-duty vehicle greenhouse gas emission standards|epa|u.s. oil refining industry|eugene kiely sources energy information administration|exxon mobil|corporate average fuel economy standards|exxonmobil|oppenheimer & co.|oil companies earn just|commission|manipulating gasoline prices|midwest gasoline price investigation|dynamic of supply|oppenheimer & co. interview|gas prices|earnings conference call|pump|democrat party|public and government affairs ken cohen|done about gas prices|retail gasoline historical prices|oil price information service|interagency task force|kansas city star|energy information administration|will new fuel standards save drivers|darren|senate democratic|senate democratic leadership call for investigation into gasoline price fixing|national republican senatorial committee|congressional research service|fuel policies|exxonmobil vice|api|federal trade commission|crs|regular gasoline tax|mobil oil|hurricane katrina|announces new plans|washington post|weekly petroleum status report|american petroleum institute|increase responsible domestic oil production,rise ?|gasoline prices changes
factcheck,2011-05-26T00:00:00,leds|peter,philadelphia,energy independence and security act|energy star cfl|more efficient bulbs congress|philips|cfls.|energy department|environmental protection agency|lighting choices|home depot|osram sylvania|security act|led|energy star|department of energy|alternatives some|save you money|associated press|gore sources energy independence|sylvania|energy smart cfls.|general electric,ecovantage
factcheck,2011-05-24T00:00:00,paul ryan|m. iwanowicz|frank ward marietta|medicare|georges c. benjamin|newt gingrich,d.c.|director,healthy air campaign american lung association washington|league of|american public health association washington|american lung association|league of women voters|medicare ad our|house majority pac washington|republican congress|copd|roger tetrick ormond beach|american lung association â€™s state|u.s. environmental protection agency|gop|ryan rudominer spokesman|budget claim you,clean air act|air|women voters
factcheck,2011-05-23T00:00:00,paul ryan|bob kerrey|david|john dingell|bill clinton|john breaux,louisiana|nebraska,balanced budget act|true bipartisan|independent payment advisory board|new york|new york times|michigan democrat|national bipartisan commission|future of medicare,mediscare|medicare
factcheck,2011-05-23T00:00:00,michael crowley|crowley|tim pawlenty|pawlenty,iowa|minnesota|des moines,press|democratic national committee|nbc|national press club|general assistance medical care|tv|gmac,legislature
factcheck,2011-05-23T00:00:00,tim pawlenty|pawlenty,iowa|minnesota|wall street,national press club|cato institute|fox news sunday|wall street journal|usa today,midwestern
factcheck,2011-06-30T00:00:00,paul ryan,priorities usa|wall street,nbc|pell grants|gop medicare|ryan medicare|gop|liberal response crossroads gps|congressional budget office|priorities usa action|bureau of labor statistics|house republicans,press|medicare
factcheck,2011-06-28T00:00:00,dennis smith|christian|disaster assistance|fox|consolidated security|john wayne biography|horn|john wayne gacy|earmarks requested|wendy zhao|jim|michele bachmann|george w. bush|paul bachmann|brooks|john wayne|melanie|chris wallace|john wayne comment|rachel horn|eugene kiely|associates|smith|dennis|wallace|elmendorf|nation|barack obama|ronald reagan|bachmann|jim demint|reagan|michele|brittany r.|bob schieffer|lori robertson|douglas elmendorf,wisc|iowa|minnesota|jackson|california|independence|ballenstedt|winterset|representatives|waterloo,freezing federal employee pay|representatives calendar year|minnesota republican|house republicans|dot|center|u.s. house|bachmann officially announces her run|an update|transportation earmark|house gop|los angeles times|earmarks pledge|congressional budget office|minneapolis star tribune|continuing appropriations act|official conduct|club for growth|fox news|the times|obamacare|federal pay raise|public integrity|people can make mistakes|star tribune|house of representatives|minnesota management & budget|minnesota public radio|economic outlook|general schedule salary table|budget|taxpayers for common sense|generic interface|gsa|calendar year reporting period|department of transportation|minnesota department of public safety|national bureau of economic research|department of public safety|u.s. office|boston globe|state department|department of education|cbo confirms health care law destroys jobs|times|st. cloud times|fox news sunday|associated press|general services administration|family farm|taxpayers|& associates|state payment reports|us business cycle expansions|financial disclosure statement|secretary of transportation|personnel management|cbs|house budget committee youtube channel|fancy limousines now|dave bloom sources congressional budget office|cbo|fat federal paychecks|office of personnel management|cnn|common sense|center for public integrity|minnesota public radio news|department of human services|cbs news|matea gold|gop netroots|environmental working group|ambar|growth|eaton,earmark|american morning|bachmann farm family lp|reagan21|employment cost index|off pork|farm subsidy database|navy|democratic-controlled|sullivan
factcheck,2011-06-28T00:00:00,herb plaster axton|jeff nanson dallas|glenn beck|bumbles|vicki bauer athens,real|texas|los angeles,white house office of energy|factcheck.org|climate change policy,czars|internet
factcheck,2011-06-27T00:00:00,michele bachmann|bachmann|jim demint|medicare|demint|nation|rudolph penner,candy crowly|minnesota|south carolina,cbs|urban institute|cbo|aug.|congressional budget office|treasury department|treasury|social security,union
factcheck,2011-06-23T00:00:00,abraham lincoln|lincoln|standard|john mcdowell|pat buchanan|jon huntsman|hallmark|bill clinton|harry truman|ronald reagan|huntsman|eisenhower|cornelius|dwight d. eisenhower|reagan|john j. pitney|alexis de tocqueville|tocqueville|n.j. huntsman|james m. cornelius,utah|liberty park|new york,abe lincoln|american legion boys nation|the herald and presbyter|weekly standard|lincoln presidential library and museum,frenchman|french
factcheck,2011-07-29T00:00:00,john boehner|boehner|demint|michele bachmann|dan pfeiffer|george w. bush|jay carney|ron paul|invokes reagan|harry reid|george h.w. bush|paul o'neill|jimmy carter|carney|bill clinton|harry truman|mcconnell|ronald reagan|bachmann|xavier becerra|paul|jim demint|reid|reagan|mitch mcconnell|lori robertson,imprecisely|california|texas,new york times|crossroads gps|congressional research service|reagan wasn|deficit democratic|dueling debt speeches|cut everything|debt claim â€˜ rejected|analysis will congress|national press club|[ social security|social security and medicare boards of trustees|blank check|debt Â |medicaid and social security|medicare and social security|oil companies obama|so reluctant|social security|first time flirting|default|not exactly ' routine|get much|treasury,medicare|analysis
factcheck,2011-07-28T00:00:00,paul o'neill|dan pfeiffer|george w. bush|bill clinton|timothy geithner|pfeiffer|yellin|jessica yellin,gao,associated press|then-general accounting office|house and senate|treasury department|treasury|social security|cnn|congressional research service,john king usa
factcheck,2011-07-27T00:00:00,mitt romney|lalita clozel,north hollywood|california|calif.|valley plaza mall|massachusetts,great depression|national unemployment rates romney|national bureau of economic research|bureau of labor statistics|long depression|wall street journal|war ii america,world war ii|post-world war ii
